ID_CONTA	DT_ACORDO	NU_DIAS_ATRASO	VALOR_CRELIQ	DIVIDA_ATUAL	RESPOSTA
1406530	2019-06-04	329	1056.52000000	1877.42000000	0
1394142	2019-06-04	206	889.87000000	1245.25000000	0
1497260	2019-06-04	311	939.65000000	1612.38000000	0
1513862	2019-06-04	188	1672.48000000	2260.00000000	0
1406664	2019-06-04	262	1472.45000000	2297.25000000	0
1514196	2019-06-04	227	1266.42000000	1845.96000000	0
1497442	2019-06-04	274	781.27000000	1247.65000000	0
1514364	2019-06-04	227	982.33000000	1431.85000000	0
1283326	2019-06-04	354	970.49000000	1810.36000000	0
1514432	2019-06-04	262	1093.31000000	1705.74000000	0
1489378	2019-06-04	300	555.99000000	933.88000000	0
1514498	2019-06-04	285	843.11000000	1375.48000000	0
1284028	2019-06-04	349	729.21000000	1347.13000000	0
1514834	2019-06-04	262	1596.47000000	2490.74000000	0
1490031	2019-06-04	232	761.66000000	1121.04000000	0
1515585	2019-06-04	249	1712.15000000	2604.61000000	0
1284387	2019-06-04	288	1954.09000000	3206.60000000	0
1515634	2019-06-04	227	811.11000000	1182.29000000	0
1490133	2019-06-04	249	1211.51000000	1843.01000000	0
1515804	2019-06-04	203	1328.53000000	1848.29000000	0
1285257	2019-06-04	298	907.40000000	1518.22000000	0
1516753	2019-06-04	239	1114.67000000	1663.09000000	0
1490367	2019-06-04	224	812.71000000	1177.74000000	0
1517072	2019-06-04	232	688.26000000	1013.01000000	0
1315405	2019-06-04	338	1803.00000000	3260.40000000	0
1517121	2019-06-04	232	1910.09000000	2811.36000000	0
1490833	2019-06-04	234	1259.57000000	1861.11000000	0
1489181	2019-06-04	293	931.64000000	1543.71000000	1
1315673	2019-06-04	242	1423.84000000	2136.78000000	0
1491702	2019-06-04	232	1010.54000000	1487.36000000	0
1406686	2019-06-04	298	1954.91000000	3270.87000000	0
1492202	2019-06-04	219	863.70000000	1239.53000000	1
1316550	2019-06-04	185	779.89000000	1047.73000000	0
1519529	2019-06-04	232	979.48000000	1441.65000000	0
1406769	2019-06-04	206	1353.87000000	1894.55000000	0
1520216	2019-06-04	188	768.58000000	1038.57000000	0
1317322	2019-06-04	222	659.19000000	951.56000000	0
1521852	2019-06-04	249	1903.12000000	2895.13000000	0
1406986	2019-06-04	359	515.76000000	971.49000000	0
1521954	2019-06-04	213	1120.31000000	1589.19000000	0
1260196	2019-06-04	456	3595.90000000	8177.49000000	0
1523173	2019-06-04	215	568.96000000	810.21000000	0
1407390	2019-06-04	206	724.52000000	1013.87000000	0
1492623	2019-06-04	300	1054.71000000	1771.55000000	0
1404426	2019-06-04	425	2125.03000000	4550.19000000	0
1493325	2019-06-04	276	1075.72000000	1724.55000000	0
1408673	2019-06-04	293	2298.07000000	3807.85000000	1
1493357	2019-06-04	188	573.35000000	774.75000000	0
1405462	2019-06-04	211	730.24000000	1031.84000000	0
1493423	2019-06-04	227	1719.99000000	2507.09000000	0
1408841	2019-06-04	329	1105.79000000	1964.97000000	0
1493589	2019-06-04	203	1599.28000000	2224.98000000	0
1283419	2019-06-04	288	854.10000000	1401.55000000	0
1494057	2019-06-04	244	1170.38000000	1763.25000000	0
1409360	2019-06-04	311	1099.57000000	1886.80000000	0
1495214	2019-06-04	269	1510.11000000	2388.26000000	1
1283821	2019-06-04	436	2169.60000000	4745.92000000	0
1495814	2019-06-04	300	829.85000000	1393.88000000	0
1410996	2019-06-04	329	1056.99000000	1878.26000000	0
1496382	2019-06-04	239	1519.69000000	2267.36000000	0
1286327	2019-06-04	298	1286.27000000	2152.12000000	0
1497150	2019-06-04	249	562.43000000	855.60000000	0
1411066	2019-06-04	219	846.39000000	1214.70000000	0
1497771	2019-06-04	201	1211.13000000	1678.44000000	0
1286604	2019-06-04	293	726.47000000	1203.75000000	0
1498188	2019-06-04	326	2280.11000000	4028.19000000	0
1411317	2019-06-04	324	965.99000000	1699.97000000	0
1394346	2019-06-04	227	1294.72000000	1887.21000000	0
1286829	2019-06-04	469	1428.90000000	3332.57000000	0
1394528	2019-06-04	349	697.54000000	1288.62000000	0
1412066	2019-06-04	293	1284.44000000	2128.29000000	0
1396117	2019-06-04	359	793.67000000	1494.97000000	0
1288167	2019-06-04	222	1176.64000000	1698.52000000	0
1426866	2019-06-04	242	734.78000000	1102.69000000	0
1491601	2019-06-04	213	1173.64000000	1664.83000000	0
1428956	2019-06-04	232	950.76000000	1399.38000000	1
1288199	2019-06-04	215	1570.53000000	2236.49000000	0
1430410	2019-06-04	354	938.84000000	1751.33000000	0
1492339	2019-06-04	185	625.48000000	840.29000000	0
1430796	2019-06-04	206	959.04000000	1342.06000000	0
1288474	2019-06-04	484	1117.03000000	2682.24000000	0
1397203	2019-06-04	441	1777.28000000	3925.69000000	0
1492958	2019-06-04	300	615.10000000	1033.16000000	0
1397721	2019-06-04	215	546.83000000	778.71000000	0
1288510	2019-06-04	324	740.29000000	1302.78000000	0
1397772	2019-06-04	298	1611.64000000	2696.52000000	0
1493071	2019-06-04	300	1260.15000000	2116.62000000	0
1398004	2019-06-04	237	658.13000000	978.12000000	0
1289410	2019-06-04	515	3331.09000000	8495.08000000	0
1399007	2019-06-04	293	1160.57000000	1923.04000000	0
1493775	2019-06-04	280	1072.44000000	1732.70000000	0
1400329	2019-06-04	246	749.69000000	1133.84000000	0
1289678	2019-06-04	464	1517.80000000	3505.70000000	0
1402084	2019-06-04	232	1059.66000000	1559.66000000	0
1491869	2019-06-04	264	1298.20000000	2033.28000000	0
1402751	2019-06-04	303	827.52000000	1398.07000000	0
1289869	2019-06-04	298	657.84000000	1100.67000000	0
1403551	2019-06-04	237	840.04000000	1248.48000000	0
1491935	2019-06-04	300	683.27000000	1147.66000000	0
1403587	2019-06-04	298	755.09000000	1263.38000000	0
1286402	2019-06-04	303	940.33000000	1588.66000000	0
1404974	2019-06-04	324	740.56000000	1303.25000000	0
1492203	2019-06-04	280	1625.97000000	2627.02000000	0
1433235	2019-06-04	222	3881.54000000	5603.13000000	0
1286527	2019-06-04	349	1529.04000000	2824.72000000	0
1433668	2019-06-04	425	2443.97000000	5233.09000000	0
1492439	2019-06-04	219	692.36000000	993.64000000	0
1433968	2019-06-04	222	515.52000000	744.17000000	0
1287306	2019-06-04	329	2323.15000000	4128.20000000	0
1436108	2019-06-04	283	652.16000000	1059.83000000	0
1493007	2019-06-04	280	1075.57000000	1737.76000000	0
1436794	2019-06-04	191	579.72000000	787.94000000	0
1287504	2019-06-04	188	1134.76000000	1533.39000000	0
1437698	2019-06-04	280	1391.40000000	2248.04000000	0
1493358	2019-06-04	213	854.38000000	1211.96000000	0
1438633	2019-06-04	298	644.35000000	1078.09000000	0
1288174	2019-06-04	464	1570.38000000	3627.16000000	0
1438733	2019-06-04	274	1585.04000000	2531.24000000	0
1494092	2019-06-04	269	610.98000000	966.27000000	0
1282905	2019-06-04	395	1207.43000000	2439.03000000	0
1288231	2019-06-04	359	734.94000000	1384.35000000	0
1283892	2019-06-04	298	1001.81000000	1676.18000000	0
1494160	2019-06-04	234	801.16000000	1183.76000000	0
1284024	2019-06-04	380	2382.17000000	4673.88000000	0
1292908	2019-06-04	288	767.27000000	1259.07000000	0
1284527	2019-06-04	319	614.69000000	1071.28000000	0
1494343	2019-06-04	244	724.81000000	1091.97000000	0
1284710	2019-06-04	510	1069.73000000	2701.71000000	0
1292942	2019-06-04	307	1084.51000000	1846.54000000	0
1285896	2019-06-04	359	894.80000000	1685.45000000	0
1494577	2019-06-04	215	1307.12000000	1861.39000000	0
1286300	2019-06-04	495	1245.07000000	3054.24000000	0
1293778	2019-06-04	375	1544.89000000	3001.81000000	0
1286400	2019-06-04	451	1083.56000000	2440.33000000	0
1494828	2019-06-04	274	654.56000000	1045.30000000	0
1287618	2019-06-04	436	2095.57000000	4584.00000000	0
1293812	2019-06-04	262	1050.90000000	1639.56000000	0
1289472	2019-06-04	283	880.60000000	1431.07000000	0
1438524	2019-06-04	298	1019.83000000	1706.34000000	0
1289608	2019-06-04	334	1392.00000000	2497.71000000	0
1291687	2019-06-04	303	2726.76000000	4606.81000000	0
1290325	2019-06-04	526	1534.40000000	3997.61000000	0
1440479	2019-06-04	385	1272.53000000	2521.10000000	0
1441038	2019-06-04	211	613.78000000	867.28000000	0
1292004	2019-06-04	344	1636.00000000	2993.10000000	0
1441224	2019-06-04	354	1205.22000000	2248.22000000	0
1440528	2019-06-04	298	1052.53000000	1761.03000000	0
1441355	2019-06-04	208	589.31000000	827.88000000	0
1292038	2019-06-04	536	673.25000000	1788.42000000	0
1441524	2019-06-04	239	554.56000000	827.40000000	0
1434012	2019-06-04	354	1091.04000000	2035.24000000	0
1442659	2019-06-04	193	1038.37000000	1416.83000000	0
1292940	2019-06-04	283	803.53000000	1305.82000000	0
1443010	2019-06-04	208	1090.21000000	1531.54000000	0
1440296	2019-06-04	300	1656.82000000	2782.90000000	0
1443545	2019-06-04	331	1390.09000000	2479.79000000	0
1293040	2019-06-04	385	1650.01000000	3268.96000000	0
1443595	2019-06-04	257	693.38000000	1071.33000000	0
1342141	2019-06-04	267	584.89000000	921.42000000	0
1443696	2019-06-04	269	1666.37000000	2635.38000000	0
1293727	2019-06-04	303	1337.56000000	2259.79000000	0
1444099	2019-06-04	402	1699.42000000	3479.87000000	0
1342311	2019-06-04	222	672.08000000	970.17000000	0
1291161	2019-06-04	334	1218.74000000	2186.82000000	0
1293859	2019-06-04	288	754.19000000	1237.61000000	0
1292497	2019-06-04	222	1301.47000000	1878.72000000	0
1343230	2019-06-04	272	1643.27000000	2614.04000000	0
1292547	2019-06-04	479	2863.82000000	6810.19000000	0
1293978	2019-06-04	436	2246.55000000	4914.26000000	0
1292933	2019-06-04	201	805.60000000	1116.43000000	0
1343330	2019-06-04	283	961.53000000	1562.58000000	0
1293284	2019-06-04	232	1116.61000000	1643.47000000	0
1294646	2019-06-04	252	741.17000000	1134.10000000	0
1293352	2019-06-04	385	2146.63000000	4252.84000000	0
1343981	2019-06-04	252	962.72000000	1473.10000000	0
1293901	2019-06-04	222	1290.39000000	1862.73000000	0
1294729	2019-06-04	359	1298.89000000	2446.60000000	0
1294338	2019-06-04	314	1281.21000000	2211.33000000	0
1344883	2019-06-04	375	945.21000000	1836.61000000	0
1294773	2019-06-04	505	1964.61000000	4913.84000000	0
1294795	2019-06-04	191	508.37000000	690.97000000	0
1444982	2019-06-04	285	879.51000000	1434.85000000	0
1345066	2019-06-04	211	473.76000000	669.44000000	0
1445050	2019-06-04	346	753.18000000	1383.33000000	0
1294995	2019-06-04	280	1274.88000000	2059.78000000	0
1445199	2019-06-04	269	738.00000000	1167.16000000	0
1345734	2019-06-04	211	627.78000000	887.06000000	0
1445917	2019-06-04	239	583.94000000	871.24000000	0
1295082	2019-06-04	232	3225.64000000	4747.64000000	1
1446689	2019-06-04	346	1535.99000000	2821.06000000	0
1346019	2019-06-04	222	975.20000000	1407.74000000	0
1447471	2019-06-04	288	943.49000000	1548.25000000	0
1295648	2019-06-04	237	1981.28000000	2944.60000000	0
1294956	2019-06-04	201	677.61000000	939.06000000	0
1440815	2019-06-04	232	1291.22000000	1900.48000000	0
1296424	2019-06-04	191	633.13000000	860.55000000	0
1296401	2019-06-04	246	4120.85000000	6232.45000000	0
1297046	2019-06-04	288	932.46000000	1530.13000000	0
1441164	2019-06-04	242	1037.10000000	1556.39000000	0
1298063	2019-06-04	242	712.08000000	1068.63000000	0
1297054	2019-06-04	314	826.25000000	1426.07000000	0
1299118	2019-06-04	484	674.82000000	1620.39000000	0
1441564	2019-06-04	269	745.98000000	1179.78000000	0
1447840	2019-06-04	269	1775.27000000	2807.61000000	0
1298090	2019-06-04	410	986.47000000	2051.61000000	0
1306151	2019-06-04	201	814.40000000	1128.63000000	0
1442285	2019-06-04	203	654.74000000	910.90000000	0
1308474	2019-06-04	368	2323.64000000	4454.01000000	0
1298224	2019-06-04	329	1158.63000000	2058.87000000	0
1487048	2019-06-04	295	657.22000000	1093.25000000	0
1442800	2019-06-04	249	792.38000000	1205.42000000	0
1299486	2019-06-04	267	493.87000000	778.02000000	0
1298656	2019-06-04	344	1003.31000000	1835.58000000	0
1299685	2019-06-04	201	504.56000000	699.24000000	0
1442904	2019-06-04	319	992.94000000	1730.51000000	0
1300067	2019-06-04	329	1014.08000000	1802.01000000	0
1298692	2019-06-04	451	746.81000000	1681.92000000	0
1300504	2019-06-04	272	1080.28000000	1718.46000000	0
1443185	2019-06-04	269	675.93000000	1069.00000000	0
1300803	2019-06-04	451	1413.97000000	3184.45000000	0
1294361	2019-06-04	252	1971.21000000	3016.25000000	0
1301304	2019-06-04	314	865.61000000	1494.01000000	0
1440713	2019-06-04	237	753.35000000	1119.63000000	0
1301839	2019-06-04	222	498.91000000	720.19000000	0
1295246	2019-06-04	446	1620.81000000	3615.01000000	0
1302561	2019-06-04	510	1290.28000000	3258.72000000	0
1441015	2019-06-04	319	1100.69000000	1918.28000000	0
1489573	2019-06-04	293	1205.00000000	1996.66000000	0
1295397	2019-06-04	283	939.48000000	1526.76000000	0
1489973	2019-06-04	234	1097.34000000	1621.39000000	0
1441098	2019-06-04	206	545.52000000	763.37000000	0
1490760	2019-06-04	193	904.91000000	1234.72000000	0
1296837	2019-06-04	324	664.13000000	1168.75000000	0
1491360	2019-06-04	208	629.31000000	884.07000000	0
1441198	2019-06-04	298	881.34000000	1474.61000000	0
1304215	2019-06-04	298	769.28000000	1287.12000000	0
1297188	2019-06-04	298	644.91000000	1079.03000000	0
1304483	2019-06-04	222	564.91000000	815.47000000	0
1441283	2019-06-04	242	575.06000000	862.99000000	0
1421403	2019-06-04	227	970.96000000	1415.28000000	0
1297388	2019-06-04	272	1179.22000000	1875.85000000	1
1423008	2019-06-04	252	436.69000000	668.19000000	0
1441432	2019-06-04	219	1194.43000000	1714.18000000	0
1423140	2019-06-04	252	723.83000000	1107.57000000	0
1298271	2019-06-04	344	1110.75000000	2032.15000000	0
1423408	2019-06-04	298	856.19000000	1432.54000000	0
1441917	2019-06-04	331	877.65000000	1565.65000000	0
1423607	2019-06-04	314	796.92000000	1375.46000000	0
1299207	2019-06-04	364	1153.69000000	2194.29000000	0
1425965	2019-06-04	298	659.92000000	1104.15000000	0
1442651	2019-06-04	269	1759.81000000	2783.16000000	0
1491728	2019-06-04	244	1112.37000000	1675.84000000	0
1295547	2019-06-04	446	1197.71000000	2671.34000000	0
1492228	2019-06-04	249	522.47000000	794.81000000	0
1442668	2019-06-04	262	832.55000000	1298.91000000	0
1492296	2019-06-04	305	621.31000000	1053.79000000	0
1296785	2019-06-04	262	916.45000000	1429.81000000	0
1492446	2019-06-04	215	2059.10000000	2932.25000000	0
1443553	2019-06-04	227	772.18000000	1125.55000000	0
1492613	2019-06-04	280	954.33000000	1541.88000000	0
1297202	2019-06-04	222	1456.36000000	2102.30000000	0
1492863	2019-06-04	274	720.70000000	1150.91000000	0
1347038	2019-06-04	237	607.01000000	902.15000000	0
1494535	2019-06-04	249	1163.24000000	1769.58000000	0
1297772	2019-06-04	262	815.03000000	1271.58000000	0
1494586	2019-06-04	331	1069.93000000	1908.66000000	0
1492844	2019-06-04	219	1332.27000000	1912.00000000	0
1494985	2019-06-04	331	871.74000000	1555.10000000	0
1297989	2019-06-04	329	633.47000000	1125.67000000	0
1495071	2019-06-04	227	1070.45000000	1560.31000000	0
1493012	2019-06-04	232	841.60000000	1238.70000000	0
1427719	2019-06-04	206	517.04000000	723.54000000	0
1298408	2019-06-04	354	1180.73000000	2202.54000000	0
1429709	2019-06-04	206	1284.60000000	1797.62000000	0
1493619	2019-06-04	331	1569.38000000	2799.63000000	0
1430310	2019-06-04	201	1293.65000000	1792.80000000	0
1298823	2019-06-04	354	4435.85000000	8274.65000000	0
1430528	2019-06-04	211	1628.98000000	2301.78000000	0
1494187	2019-06-04	293	927.44000000	1536.75000000	0
1431060	2019-06-04	227	594.28000000	866.24000000	0
1294528	2019-06-04	359	795.11000000	1497.67000000	0
1431932	2019-06-04	272	744.66000000	1184.57000000	0
1494441	2019-06-04	208	1791.16000000	2516.24000000	0
1432881	2019-06-04	191	833.06000000	1132.27000000	0
1294698	2019-06-04	283	846.88000000	1376.27000000	0
1433268	2019-06-04	283	529.39000000	860.33000000	0
1494698	2019-06-04	300	938.21000000	1575.89000000	0
1433536	2019-06-04	191	1431.62000000	1945.83000000	0
1294928	2019-06-04	344	703.87000000	1287.74000000	0
1433818	2019-06-04	211	565.84000000	799.55000000	0
1492076	2019-06-04	188	732.63000000	989.99000000	0
1495339	2019-06-04	264	1712.06000000	2681.47000000	0
1296083	2019-06-04	531	1113.54000000	2929.43000000	0
1495672	2019-06-04	319	853.83000000	1488.07000000	1
1493187	2019-06-04	208	1118.53000000	1571.31000000	0
1497476	2019-06-04	219	501.12000000	719.19000000	0
1296234	2019-06-04	429	2831.62000000	6110.44000000	0
1498612	2019-06-04	262	1095.21000000	1708.71000000	0
1493312	2019-06-04	232	954.33000000	1404.62000000	0
1498965	2019-06-04	267	2296.16000000	3617.33000000	0
1296266	2019-06-04	526	2201.33000000	5735.13000000	0
1435425	2019-06-04	283	662.51000000	1076.64000000	0
1493326	2019-06-04	274	1919.66000000	3065.60000000	0
1436144	2019-06-04	359	740.37000000	1394.57000000	0
1296583	2019-06-04	531	1864.93000000	4906.15000000	0
1436243	2019-06-04	191	599.76000000	815.19000000	0
1493894	2019-06-04	276	652.76000000	1046.48000000	0
1436361	2019-06-04	303	636.20000000	1074.85000000	0
1296717	2019-06-04	252	928.55000000	1420.82000000	0
1438029	2019-06-04	267	715.99000000	1127.96000000	0
1495298	2019-06-04	269	1407.81000000	2226.47000000	0
1438148	2019-06-04	222	757.51000000	1093.48000000	0
1297470	2019-06-04	303	2309.02000000	3901.04000000	0
1438366	2019-06-04	206	605.20000000	846.90000000	0
1413142	2019-06-04	262	584.74000000	912.29000000	0
1438634	2019-06-04	191	587.85000000	799.00000000	0
1297970	2019-06-04	420	735.73000000	1560.15000000	0
1440287	2019-06-04	232	780.15000000	1148.26000000	0
1413892	2019-06-04	293	1178.45000000	1952.66000000	0
1441241	2019-06-04	262	612.43000000	955.48000000	0
1298489	2019-06-04	237	639.25000000	950.06000000	0
1441541	2019-06-04	361	1830.06000000	3460.53000000	0
1414060	2019-06-04	319	1166.83000000	2033.56000000	0
1500384	2019-06-04	213	892.64000000	1266.22000000	0
1299008	2019-06-04	425	1246.94000000	2669.99000000	0
1500669	2019-06-04	300	988.73000000	1660.73000000	0
1415264	2019-06-04	201	876.15000000	1214.20000000	0
1500937	2019-06-04	288	858.36000000	1408.54000000	0
1299776	2019-06-04	329	531.08000000	943.72000000	0
1502455	2019-06-04	264	1043.61000000	1634.53000000	0
1416536	2019-06-04	222	827.80000000	1194.96000000	0
1502741	2019-06-04	316	2770.38000000	4800.19000000	0
1299810	2019-06-04	344	846.20000000	1548.15000000	0
1502923	2019-06-04	188	1190.80000000	1609.11000000	0
1416786	2019-06-04	252	1207.12000000	1847.08000000	0
1442778	2019-06-04	295	567.45000000	943.91000000	0
1300510	2019-06-04	232	2750.54000000	4048.37000000	0
1442927	2019-06-04	280	1021.88000000	1651.01000000	0
1417561	2019-06-04	324	1160.46000000	2042.19000000	0
1504963	2019-06-04	232	841.73000000	1238.90000000	0
1300897	2019-06-04	295	1417.67000000	2358.20000000	0
1505131	2019-06-04	249	858.26000000	1305.63000000	0
1418447	2019-06-04	375	950.34000000	1846.56000000	1
1506885	2019-06-04	219	1524.58000000	2188.00000000	0
1301048	2019-06-04	298	600.03000000	1003.94000000	0
1507253	2019-06-04	208	928.46000000	1304.31000000	0
1494973	2019-06-04	288	972.56000000	1595.94000000	0
1507907	2019-06-04	311	1054.63000000	1809.67000000	0
1301182	2019-06-04	201	1131.48000000	1568.06000000	0
1508190	2019-06-04	208	554.03000000	778.31000000	0
1496170	2019-06-04	203	1036.51000000	1442.02000000	0
1445250	2019-06-04	224	893.58000000	1294.94000000	0
1301416	2019-06-04	420	871.92000000	1848.94000000	0
1445299	2019-06-04	410	1374.88000000	2859.39000000	0
1496302	2019-06-04	208	647.01000000	908.93000000	0
1445586	2019-06-04	269	751.69000000	1188.80000000	0
1301814	2019-06-04	242	1337.18000000	2006.72000000	0
1446604	2019-06-04	311	1078.03000000	1849.83000000	0
1496420	2019-06-04	239	1776.03000000	2649.83000000	0
1447589	2019-06-04	215	1670.36000000	2378.66000000	0
1301948	2019-06-04	338	565.01000000	1021.72000000	0
1508607	2019-06-04	213	997.34000000	1414.74000000	0
1496452	2019-06-04	269	862.58000000	1364.19000000	0
1509494	2019-06-04	249	1068.19000000	1624.99000000	0
1302250	2019-06-04	349	1753.18000000	3238.78000000	0
1509662	2019-06-04	201	975.39000000	1351.74000000	0
1497063	2019-06-04	264	1697.08000000	2658.01000000	0
1509912	2019-06-04	239	929.81000000	1387.27000000	0
1262289	2019-06-04	531	3744.42000000	9850.57000000	0
1510698	2019-06-04	208	1522.11000000	2138.28000000	0
1497924	2019-06-04	254	579.93000000	890.83000000	0
1512419	2019-06-04	201	604.38000000	837.57000000	1
1262723	2019-06-04	298	675.11000000	1129.56000000	0
1306756	2019-06-04	344	810.61000000	1483.02000000	0
1498224	2019-06-04	213	632.39000000	897.07000000	0
1307005	2019-06-04	252	629.15000000	962.69000000	0
1263746	2019-06-04	303	1272.29000000	2149.51000000	1
1307524	2019-06-04	237	481.58000000	715.73000000	0
1498803	2019-06-04	324	1065.03000000	1874.26000000	0
1307855	2019-06-04	227	1187.08000000	1730.31000000	0
1291022	2019-06-04	359	2198.67000000	4141.44000000	0
1487230	2019-06-04	262	617.01000000	962.63000000	0
1419326	2019-06-04	201	1232.33000000	1707.81000000	0
1487266	2019-06-04	305	1111.20000000	1884.66000000	0
1293287	2019-06-04	232	1569.61000000	2310.21000000	0
1513923	2019-06-04	201	1482.96000000	2055.13000000	0
1350334	2019-06-04	456	1798.54000000	4090.09000000	0
1515023	2019-06-04	232	1708.51000000	2514.65000000	0
1293637	2019-06-04	257	814.06000000	1257.78000000	0
1515678	2019-06-04	208	673.37000000	945.96000000	0
1351324	2019-06-04	420	1205.44000000	2556.18000000	0
1515742	2019-06-04	285	1025.75000000	1673.45000000	0
1294098	2019-06-04	329	1091.10000000	1938.88000000	0
1516531	2019-06-04	274	939.42000000	1500.20000000	0
1352374	2019-06-04	211	537.87000000	760.01000000	0
1516646	2019-06-04	300	724.91000000	1217.61000000	0
1294484	2019-06-04	262	571.25000000	891.24000000	0
1517196	2019-06-04	227	610.78000000	890.28000000	0
1353521	2019-06-04	237	1200.15000000	1783.66000000	0
1489055	2019-06-04	249	689.10000000	1048.30000000	0
1294609	2019-06-04	349	1441.75000000	2663.46000000	0
1489520	2019-06-04	254	559.76000000	859.85000000	0
1495484	2019-06-04	239	1032.27000000	1540.13000000	0
1489555	2019-06-04	249	1089.81000000	1657.88000000	0
1295359	2019-06-04	375	955.65000000	1856.89000000	0
1489674	2019-06-04	224	2339.45000000	3390.21000000	0
1495541	2019-06-04	208	756.63000000	1062.92000000	0
1490124	2019-06-04	341	964.62000000	1754.54000000	0
1296131	2019-06-04	479	1747.09000000	4154.60000000	0
1490524	2019-06-04	324	964.39000000	1697.16000000	0
1495709	2019-06-04	201	1346.92000000	1866.62000000	0
1490777	2019-06-04	227	680.89000000	992.47000000	0
1296481	2019-06-04	536	1017.47000000	2702.82000000	0
1490860	2019-06-04	295	694.56000000	1155.36000000	0
1496756	2019-06-04	293	846.28000000	1402.27000000	0
1491245	2019-06-04	188	2097.45000000	2834.25000000	0
1296731	2019-06-04	222	2584.21000000	3730.40000000	0
1491495	2019-06-04	232	859.45000000	1264.98000000	0
1496945	2019-06-04	295	1264.30000000	2103.08000000	0
1519940	2019-06-04	213	648.29000000	919.62000000	0
1296931	2019-06-04	344	2718.45000000	4973.46000000	0
1520040	2019-06-04	244	740.63000000	1115.80000000	0
1497817	2019-06-04	185	768.09000000	1031.88000000	0
1521058	2019-06-04	188	912.97000000	1233.67000000	0
1296974	2019-06-04	526	2056.06000000	5356.66000000	0
1523530	2019-06-04	274	1220.80000000	1949.55000000	0
1499078	2019-06-04	234	1186.87000000	1753.69000000	0
1492463	2019-06-04	244	1259.90000000	1898.10000000	0
1298328	2019-06-04	303	1935.13000000	3269.37000000	0
1493050	2019-06-04	257	832.19000000	1285.80000000	0
1499103	2019-06-04	203	623.60000000	867.56000000	0
1494403	2019-06-04	262	1689.18000000	2635.38000000	0
1294866	2019-06-04	474	1781.79000000	4196.16000000	0
1494485	2019-06-04	311	873.02000000	1498.04000000	0
1500114	2019-06-04	232	1132.11000000	1666.29000000	0
1494604	2019-06-04	269	696.84000000	1102.07000000	1
1294902	2019-06-04	399	1326.52000000	2700.51000000	0
1496776	2019-06-04	307	1523.07000000	2593.26000000	0
1500207	2019-06-04	300	1508.63000000	2533.99000000	0
1498344	2019-06-04	262	1010.11000000	1575.93000000	0
1295159	2019-06-04	446	719.56000000	1604.89000000	0
1499097	2019-06-04	201	1156.34000000	1602.49000000	0
1500414	2019-06-04	249	578.89000000	880.64000000	0
1499398	2019-06-04	234	670.57000000	990.82000000	0
1295952	2019-06-04	405	840.57000000	1731.28000000	0
1523630	2019-06-04	208	946.97000000	1330.30000000	0
1501032	2019-06-04	249	929.13000000	1413.45000000	0
1489499	2019-06-04	201	1005.99000000	1394.13000000	0
1296370	2019-06-04	267	1076.03000000	1695.17000000	0
1489567	2019-06-04	232	1483.06000000	2182.83000000	0
1503429	2019-06-04	227	1126.35000000	1641.79000000	0
1490237	2019-06-04	227	823.58000000	1200.47000000	0
1296906	2019-06-04	242	1405.54000000	2109.31000000	0
1490378	2019-06-04	201	1293.22000000	1792.20000000	0
1354346	2019-06-04	211	753.34000000	1064.48000000	0
1490839	2019-06-04	293	1327.30000000	2199.31000000	0
1297049	2019-06-04	395	1048.55000000	2118.10000000	0
1488940	2019-06-04	269	1655.07000000	2617.51000000	0
1355075	2019-06-04	436	737.81000000	1613.93000000	0
1489101	2019-06-04	227	641.34000000	934.83000000	0
1297660	2019-06-04	469	2033.51000000	4742.69000000	0
1489135	2019-06-04	203	2001.03000000	2783.90000000	0
1356050	2019-06-04	242	1225.17000000	1838.63000000	0
1489610	2019-06-04	280	1449.12000000	2341.30000000	0
1297767	2019-06-04	420	1173.00000000	2487.39000000	0
1489803	2019-06-04	234	873.31000000	1290.38000000	0
1356536	2019-06-04	293	907.25000000	1503.29000000	0
1489835	2019-06-04	234	1434.66000000	2119.82000000	0
1298946	2019-06-04	364	2304.06000000	4382.29000000	0
1490271	2019-06-04	262	636.80000000	993.51000000	0
1357615	2019-06-04	359	1498.52000000	2822.62000000	0
1490301	2019-06-04	269	610.31000000	965.22000000	0
1299296	2019-06-04	436	1426.15000000	3119.65000000	0
1490510	2019-06-04	219	1480.01000000	2124.03000000	0
1358490	2019-06-04	410	1366.22000000	2841.40000000	0
1490610	2019-06-04	232	597.99000000	880.15000000	0
1299496	2019-06-04	262	1705.43000000	2660.73000000	0
1491073	2019-06-04	311	1118.75000000	1919.71000000	0
1359694	2019-06-04	262	1841.92000000	2873.69000000	0
1407979	2019-06-04	283	1073.21000000	1744.09000000	0
1300439	2019-06-04	298	1363.03000000	2280.56000000	0
1408118	2019-06-04	262	614.70000000	959.02000000	0
1360105	2019-06-04	206	697.71000000	976.35000000	0
1408279	2019-06-04	237	887.55000000	1319.09000000	0
1301829	2019-06-04	206	1226.99000000	1717.00000000	0
1409522	2019-06-04	201	894.85000000	1240.12000000	0
1360798	2019-06-04	196	531.78000000	729.83000000	0
1410015	2019-06-04	267	1392.80000000	2194.19000000	0
1303215	2019-06-04	446	857.09000000	1911.63000000	0
1411687	2019-06-04	267	1534.19000000	2416.93000000	0
1361741	2019-06-04	252	1063.71000000	1627.63000000	0
