ID_CONTA	DT_ACORDO	QTD_PARCELAMENTO_3M	QTD_PARCELAMENTO_6M	QTD_PARCELAMENTO_12M
1461271	2019-06-04	0	0	0
1461435	2019-06-04	1	1	1
1461486	2019-06-04	0	0	0
1517187	2019-06-04	0	0	0
1517789	2019-06-04	0	0	0
1517925	2019-06-04	0	0	0
1520246	2019-06-04	0	0	0
1521084	2019-06-04	0	0	0
1521199	2019-06-04	0	0	0
1522020	2019-06-04	0	0	0
1522405	2019-06-04	0	0	0
1523005	2019-06-04	0	0	0
1298842	2019-06-04	0	0	0
1299059	2019-06-04	0	1	1
1299157	2019-06-04	0	1	1
1299508	2019-06-04	0	0	0
1533800	2019-06-04	0	0	0
1539199	2019-06-04	0	0	0
1539667	2019-06-04	0	0	0
1472734	2019-06-04	0	0	0
1472836	2019-06-04	0	0	0
1472868	2019-06-04	0	1	1
1473117	2019-06-04	0	0	0
1473217	2019-06-04	1	1	1
1473387	2019-06-04	0	0	0
1474106	2019-06-04	0	0	0
1544028	2019-06-04	0	0	0
1548644	2019-06-04	0	0	0
1548927	2019-06-04	0	0	0
1551769	2019-06-04	0	0	0
1551884	2019-06-04	0	0	0
1540284	2019-06-04	0	0	0
1541256	2019-06-04	0	0	0
1543128	2019-06-04	0	0	0
1549276	2019-06-04	0	0	0
1549344	2019-06-04	0	0	0
1549512	2019-06-04	0	0	0
1550046	2019-06-04	0	0	0
1551448	2019-06-04	0	0	0
1551801	2019-06-04	0	0	0
1552786	2019-06-04	0	0	0
1477112	2019-06-04	0	0	0
1477178	2019-06-04	0	0	0
1477982	2019-06-04	0	0	0
1478282	2019-06-04	0	0	0
1479269	2019-06-04	0	0	0
1479471	2019-06-04	1	1	1
1479588	2019-06-04	0	0	0
1485575	2019-06-04	0	0	0
1485641	2019-06-04	1	1	1
1485916	2019-06-04	1	1	1
1486318	2019-06-04	0	0	0
1486377	2019-06-04	2	2	2
1486516	2019-06-04	0	0	0
1486584	2019-06-04	0	0	0
1389977	2019-06-04	2	2	2
1304043	2019-06-04	0	0	0
1304345	2019-06-04	0	0	0
1423101	2019-06-04	0	0	0
1425273	2019-06-04	1	2	3
1425875	2019-06-04	1	1	1
1390822	2019-06-04	0	0	0
1392826	2019-06-04	0	0	0
1392953	2019-06-04	2	2	2
1393698	2019-06-04	1	1	1
1395232	2019-06-04	1	2	2
1069434	2018-11-22	0	0	0
715973	2018-11-22	0	0	0
685975	2018-11-22	0	0	0
389852	2018-11-22	0	0	0
1310358	2018-11-22	0	0	0
1061358	2018-11-22	1	1	1
1408374	2018-11-22	0	0	0
1392045	2018-11-22	0	0	0
1067406	2018-11-22	0	0	0
1176808	2018-11-22	0	0	0
1063296	2018-11-22	0	0	0
1275587	2018-11-22	0	0	0
1038086	2018-11-22	1	1	3
1275634	2018-11-22	1	1	1
1275837	2018-11-22	2	2	2
1064807	2018-11-22	1	1	1
1356201	2018-11-22	0	0	0
1344169	2018-11-22	0	0	0
1299624	2018-11-22	1	2	2
1297116	2018-11-22	1	1	1
1288283	2018-11-22	0	0	0
1023664	2018-11-22	0	0	0
1000268	2018-11-22	0	0	0
1288917	2018-11-22	1	1	1
1289060	2018-11-22	0	0	0
1289519	2018-11-22	0	0	0
1289660	2018-11-22	0	0	0
1289662	2018-11-22	0	0	0
1266732	2018-11-22	0	0	0
1289828	2018-11-22	1	2	2
1251615	2018-11-22	0	0	0
1290489	2018-11-22	0	0	0
1290564	2018-11-22	0	0	0
1290589	2018-11-22	0	1	1
471174	2018-11-22	0	0	0
463335	2018-11-22	0	0	0
480064	2018-11-22	0	0	0
482034	2018-11-22	1	1	1
484574	2018-11-22	1	1	1
489237	2018-11-22	0	1	1
490811	2018-11-22	0	0	0
1338531	2018-11-22	0	0	0
494702	2018-11-22	1	1	1
1255922	2018-11-22	0	0	0
1063254	2018-11-22	0	0	0
1063722	2018-11-22	0	0	0
1062768	2018-11-22	0	0	0
1062785	2018-11-22	0	0	0
1062836	2018-11-22	0	0	0
1063053	2018-11-22	0	0	0
1047227	2018-11-22	2	2	2
1032601	2018-11-22	0	0	0
1033138	2018-11-22	0	0	0
1033169	2018-11-22	0	0	0
1033220	2018-11-22	0	0	0
1331857	2018-11-22	0	0	0
1223494	2018-11-22	0	0	0
1033387	2018-11-22	0	0	0
1364295	2018-11-22	0	0	0
1301088	2018-11-22	0	0	0
1385420	2018-11-22	0	0	0
1051689	2018-11-22	0	0	1
1269517	2018-11-22	0	0	0
1094255	2018-11-22	0	0	0
1267295	2018-11-22	0	0	0
1267414	2018-11-22	0	0	0
1267764	2018-11-22	0	0	0
1268114	2018-11-22	0	0	0
1268181	2018-11-22	0	0	0
1356290	2018-11-22	0	0	0
1271233	2018-11-22	1	1	2
470437	2018-11-22	0	0	0
1259316	2018-11-22	0	0	0
478727	2018-11-22	0	0	0
480797	2018-11-22	0	0	0
1292423	2018-11-22	0	0	0
486732	2018-11-22	1	2	2
494084	2018-11-22	0	0	0
495990	2018-11-22	0	0	0
496275	2018-11-22	0	0	0
1310256	2018-11-22	0	1	1
1383807	2018-11-22	0	0	0
497562	2018-11-22	0	0	0
497996	2018-11-22	1	1	1
1127673	2018-11-22	0	0	1
1335977	2018-11-22	0	0	0
501506	2018-11-22	0	0	0
1264045	2018-11-22	1	2	2
1381750	2018-11-22	0	0	0
508239	2018-11-22	0	0	1
1347658	2018-11-22	0	0	0
513938	2018-11-22	1	1	1
515778	2018-11-22	1	2	2
517116	2018-11-22	0	0	0
1300379	2018-11-22	0	0	0
1272476	2018-11-22	0	0	0
1272511	2018-11-22	1	1	1
1272694	2018-11-22	0	0	0
1272993	2018-11-22	0	0	0
1273197	2018-11-22	0	0	0
1273747	2018-11-22	0	0	0
1273948	2018-11-22	1	2	2
1034592	2018-11-22	0	0	0
1274316	2018-11-22	1	1	3
1034860	2018-11-22	1	2	2
1274734	2018-11-22	0	0	0
1275019	2018-11-22	2	2	2
1035495	2018-11-22	1	1	1
1275252	2018-11-22	0	0	0
1275470	2018-11-22	0	0	0
1290584	2018-11-22	0	0	0
512067	2018-11-22	0	0	0
514475	2018-11-22	0	0	0
1145322	2018-11-22	0	0	0
518302	2018-11-22	0	0	0
1274657	2018-11-22	0	1	1
1060486	2018-11-22	0	0	0
1336893	2018-11-22	0	0	0
1425405	2018-11-22	0	0	0
1372929	2018-11-22	0	0	0
1061007	2018-11-22	0	0	2
1061022	2018-11-22	0	0	0
1345887	2018-11-22	0	0	0
1382953	2018-11-22	1	1	1
499650	2018-11-22	0	0	0
501020	2018-11-22	1	1	1
504211	2018-11-22	2	2	2
1350433	2018-11-22	0	0	0
506970	2018-11-22	1	1	1
1220058	2018-11-22	0	0	0
314661	2018-11-22	0	0	0
511767	2018-11-22	0	0	0
1226123	2018-11-22	0	0	0
461429	2018-11-22	0	0	0
462246	2018-11-22	0	1	1
466126	2018-11-22	0	1	1
719803	2018-11-22	1	1	1
470321	2018-11-22	1	1	1
1264863	2018-11-22	0	0	1
1293174	2018-11-22	1	1	1
1318827	2018-11-22	0	1	1
1062410	2018-11-22	1	1	1
1062793	2018-11-22	0	0	0
1062876	2018-11-22	0	0	0
1063029	2018-11-22	0	0	0
1422715	2018-11-22	0	0	0
1063895	2018-11-22	0	0	0
1429818	2018-11-22	0	0	0
1064333	2018-11-22	0	0	0
1365891	2018-11-22	0	0	0
1064365	2018-11-22	0	0	0
1064380	2018-11-22	1	2	2
1064416	2018-11-22	0	0	0
1064697	2018-11-22	0	0	0
1064948	2018-11-22	0	0	0
1065184	2018-11-22	0	0	0
1065352	2018-11-22	0	0	0
1065954	2018-11-22	1	1	2
1066003	2018-11-22	0	0	0
1272075	2018-11-22	0	0	0
1272326	2018-11-22	0	0	0
526459	2018-11-22	1	1	1
1066486	2018-11-22	1	1	1
527293	2018-11-22	0	0	0
1066754	2018-11-22	0	0	0
533107	2018-11-22	0	0	0
535398	2018-11-22	0	0	0
535498	2018-11-22	0	0	0
538642	2018-11-22	1	1	1
520726	2018-11-22	0	0	0
774839	2018-11-22	0	0	0
1298839	2018-11-22	0	0	0
1226443	2018-11-22	0	0	0
500931	2018-11-22	1	2	2
1268482	2018-11-22	0	0	1
1269367	2018-11-22	0	0	0
1017729	2018-11-22	0	0	0
1269671	2018-11-22	0	1	1
1269971	2018-11-22	0	0	1
1401481	2018-11-22	1	1	1
1270153	2018-11-22	0	0	0
1315763	2018-11-22	0	0	0
1270222	2018-11-22	0	1	2
1270304	2018-11-22	0	0	0
938963	2018-11-22	0	0	2
1270321	2018-11-22	2	2	2
1270472	2018-11-22	1	1	1
1270822	2018-11-22	0	0	0
1270904	2018-11-22	1	1	1
1270989	2018-11-22	2	2	2
1271139	2018-11-22	0	0	0
1271339	2018-11-22	0	0	0
1200580	2018-11-22	0	0	0
1271625	2018-11-22	0	0	0
1271640	2018-11-22	0	0	0
1271675	2018-11-22	1	2	2
1218178	2018-11-22	1	3	3
1271893	2018-11-22	0	0	0
1240791	2018-11-22	1	1	1
1272058	2018-11-22	1	1	1
1346860	2018-11-22	0	0	0
1346878	2018-11-22	1	1	1
825257	2018-11-22	0	0	0
1347167	2018-11-22	0	0	0
1342686	2018-11-22	0	0	0
1342718	2018-11-22	0	0	0
1342803	2018-11-22	0	0	0
1121328	2018-11-22	0	0	0
1343021	2018-11-22	0	0	0
1121546	2018-11-22	0	0	0
1343104	2018-11-22	0	0	0
1121596	2018-11-22	0	0	0
1343590	2018-11-22	0	0	0
1121695	2018-11-22	0	0	0
1343804	2018-11-22	0	0	0
1344090	2018-11-22	0	0	0
1123318	2018-11-22	2	2	3
1344375	2018-11-22	0	0	0
1123400	2018-11-22	0	0	0
1123785	2018-11-22	0	1	2
1123854	2018-11-22	0	0	0
1124139	2018-11-22	0	0	0
1150475	2018-11-22	0	0	0
1150929	2018-11-22	0	0	0
1151176	2018-11-22	2	3	3
1151897	2018-11-22	1	1	1
1152012	2018-11-22	0	0	0
1152212	2018-11-22	0	0	0
584242	2018-11-22	0	0	0
1152915	2018-11-22	1	1	1
1153151	2018-11-22	0	0	0
1153301	2018-11-22	0	0	0
1347410	2018-11-22	0	0	0
828404	2018-11-22	0	0	0
935718	2018-11-22	1	1	1
829233	2018-11-22	0	0	0
1347896	2018-11-22	0	0	0
1348003	2018-11-22	0	0	0
829340	2018-11-22	2	3	4
1135062	2018-11-22	1	3	3
830401	2018-11-22	1	1	1
830762	2018-11-22	0	0	0
1344936	2018-11-22	0	0	0
1345172	2018-11-22	0	0	0
1345297	2018-11-22	0	0	0
1345315	2018-11-22	0	0	0
1345965	2018-11-22	0	0	0
1348967	2018-11-22	0	0	0
1187699	2018-11-22	0	0	0
1187767	2018-11-22	0	0	0
815536	2018-11-22	0	0	0
815597	2018-11-22	0	0	0
816122	2018-11-22	0	0	0
816190	2018-11-22	1	2	2
816951	2018-11-22	1	2	4
818955	2018-11-22	1	1	1
819366	2018-11-22	2	2	2
822188	2018-11-22	1	1	1
823685	2018-11-22	1	1	1
823760	2018-11-22	1	1	1
506413	2018-11-22	1	1	1
1150456	2018-11-22	0	1	1
1344781	2018-11-22	0	0	0
1344881	2018-11-22	0	0	0
1345195	2018-11-22	0	0	0
1345281	2018-11-22	0	0	0
1345613	2018-11-22	0	0	0
1345631	2018-11-22	0	0	0
1346717	2018-11-22	0	0	0
1346842	2018-11-22	0	0	0
1118434	2018-11-22	0	0	0
1104137	2018-11-22	0	0	0
1104262	2018-11-22	0	0	0
810215	2018-11-22	0	0	0
810765	2018-11-22	0	0	0
1104562	2018-11-22	0	0	0
1105341	2018-11-22	0	0	0
811751	2018-11-22	0	0	0
813823	2018-11-22	0	0	0
1187015	2018-11-22	1	1	1
814073	2018-11-22	0	0	0
1187097	2018-11-22	0	0	0
1187240	2018-11-22	1	2	2
1187372	2018-11-22	1	2	2
815020	2018-11-22	1	1	1
815706	2018-11-22	0	1	1
817735	2018-11-22	1	1	1
818210	2018-11-22	0	0	0
818803	2018-11-22	0	0	0
819993	2018-11-22	0	0	0
821404	2018-11-22	0	0	0
810867	2018-11-22	0	0	0
1105089	2018-11-22	2	2	3
811728	2018-11-22	0	0	0
1105414	2018-11-22	1	1	2
814000	2018-11-22	0	0	0
814954	2018-11-22	0	0	0
712673	2018-11-22	0	0	0
1126591	2018-11-22	0	0	0
1126898	2018-11-22	0	0	0
1126930	2018-11-22	0	0	0
1187432	2018-11-22	0	0	0
1187532	2018-11-22	0	0	0
1187959	2018-11-22	2	2	2
1187991	2018-11-22	1	1	1
1188166	2018-11-22	1	1	1
422191	2018-11-22	2	3	3
882260	2018-11-22	1	1	1
1346225	2018-11-22	0	0	0
1346232	2018-11-22	0	0	0
1346266	2018-11-22	0	0	0
740029	2018-11-22	0	0	0
740306	2018-11-22	0	0	0
1346861	2018-11-22	0	0	0
1346970	2018-11-22	0	0	0
742046	2018-11-22	0	0	0
743080	2018-11-22	0	0	0
1347670	2018-11-22	0	0	0
1348238	2018-11-22	0	0	0
743839	2018-11-22	0	0	0
1348399	2018-11-22	0	0	0
705183	2018-11-22	0	0	0
1339800	2018-11-22	0	0	0
705794	2018-11-22	0	0	0
1339964	2018-11-22	0	0	0
1340023	2018-11-22	0	0	0
706398	2018-11-22	2	2	2
1340300	2018-11-22	1	1	1
708061	2018-11-22	0	1	2
1340334	2018-11-22	0	0	0
1340934	2018-11-22	0	0	0
1341268	2018-11-22	0	0	0
1341461	2018-11-22	0	0	0
1341702	2018-11-22	0	0	0
1309516	2018-11-22	1	1	1
569613	2018-11-22	0	0	1
592511	2018-11-22	0	0	0
709929	2018-11-22	1	1	1
710808	2018-11-22	1	1	1
711244	2018-11-22	0	0	0
711403	2018-11-22	0	0	0
711871	2018-11-22	0	0	0
712069	2018-11-22	0	0	0
1190541	2018-11-22	0	0	0
721796	2018-11-22	1	1	1
1127551	2018-11-22	1	1	2
1308204	2018-11-22	1	1	1
1100911	2018-11-22	0	0	0
1100929	2018-11-22	0	0	0
1101018	2018-11-22	0	0	0
1240266	2018-11-22	0	0	1
1102558	2018-11-22	0	0	0
1289531	2018-11-22	1	1	2
845615	2018-11-22	0	0	0
845715	2018-11-22	1	3	4
845781	2018-11-22	0	0	1
1346004	2018-11-22	1	1	1
845998	2018-11-22	0	0	0
1346070	2018-11-22	0	0	0
1346221	2018-11-22	0	0	0
847870	2018-11-22	0	0	0
848455	2018-11-22	0	0	0
1346470	2018-11-22	0	0	0
848840	2018-11-22	2	2	2
1346755	2018-11-22	0	0	0
1346955	2018-11-22	0	0	0
1347091	2018-11-22	0	0	0
1347472	2018-11-22	2	2	2
556406	2018-11-22	0	0	0
1347942	2018-11-22	0	0	0
849812	2018-11-22	0	0	0
1348261	2018-11-22	0	0	0
850176	2018-11-22	0	0	0
851348	2018-11-22	0	0	0
807073	2018-11-22	0	0	0
807305	2018-11-22	1	1	1
807466	2018-11-22	0	0	0
808098	2018-11-22	1	1	1
608647	2018-11-22	0	0	0
1219444	2018-11-22	1	1	1
952848	2018-11-22	0	1	1
805519	2018-11-22	0	0	0
1100316	2018-11-22	0	0	0
1101288	2018-11-22	0	0	1
1102517	2018-11-22	0	0	0
1102549	2018-11-22	0	0	0
1102849	2018-11-22	1	1	1
450836	2018-11-22	0	0	0
1103517	2018-11-22	0	0	1
808634	2018-11-22	0	0	0
1104210	2018-11-22	0	0	0
809856	2018-11-22	0	0	0
1104328	2018-11-22	0	1	1
1104478	2018-11-22	1	1	1
559138	2018-11-22	0	1	1
1338391	2018-11-22	0	0	0
1338406	2018-11-22	0	1	1
1338556	2018-11-22	1	1	1
1338960	2018-11-22	1	1	1
1339191	2018-11-22	0	0	0
1339427	2018-11-22	0	0	0
1339478	2018-11-22	0	0	0
1340714	2018-11-22	0	0	0
1341013	2018-11-22	0	0	0
1341063	2018-11-22	0	0	0
1341668	2018-11-22	1	1	1
1341868	2018-11-22	0	0	0
1341935	2018-11-22	0	0	0
1186790	2018-11-22	0	0	0
1342635	2018-11-22	0	0	0
1121128	2018-11-22	0	0	0
1342636	2018-11-22	0	0	0
1121145	2018-11-22	0	0	0
636875	2018-11-22	0	0	0
1172479	2018-11-22	0	0	0
844981	2018-11-22	0	1	1
1121023	2018-11-22	0	0	0
698342	2018-11-22	0	0	0
1121091	2018-11-22	0	0	0
1344973	2018-11-22	0	0	0
1167219	2018-11-22	0	0	0
1121970	2018-11-22	0	0	0
700512	2018-11-22	0	0	0
700848	2018-11-22	0	0	0
1122104	2018-11-22	0	1	1
1122261	2018-11-22	0	0	0
1122572	2018-11-22	0	1	1
702643	2018-11-22	0	0	0
1122672	2018-11-22	0	0	0
1123040	2018-11-22	0	0	0
1184563	2018-11-22	0	0	0
1184599	2018-11-22	0	0	0
702986	2018-11-22	0	0	0
703222	2018-11-22	2	2	2
1184831	2018-11-22	0	0	0
1184874	2018-11-22	0	1	1
703279	2018-11-22	0	0	0
1338694	2018-11-22	0	0	0
1279891	2018-11-22	0	1	1
1339566	2018-11-22	2	2	2
798508	2018-11-22	0	0	0
798751	2018-11-22	0	2	3
800312	2018-11-22	0	0	0
802041	2018-11-22	0	0	0
802377	2018-11-22	0	0	0
802527	2018-11-22	0	0	0
803545	2018-11-22	0	0	0
803588	2018-11-22	1	1	1
803931	2018-11-22	0	0	0
804088	2018-11-22	1	1	1
804399	2018-11-22	0	0	0
804617	2018-11-22	1	1	2
806846	2018-11-22	0	0	0
806871	2018-11-22	0	0	0
807182	2018-11-22	1	1	1
808232	2018-11-22	1	1	1
905500	2018-11-22	1	1	2
1168127	2018-11-22	0	0	0
1152927	2018-11-22	0	0	0
1153206	2018-11-22	1	1	1
1153740	2018-11-22	0	0	0
726300	2018-11-22	0	0	0
1098052	2018-11-22	0	0	0
1098988	2018-11-22	1	1	1
930158	2018-11-22	1	1	2
726700	2018-11-22	0	0	0
1100258	2018-11-22	0	0	0
729269	2018-11-22	0	0	0
1102598	2018-11-22	0	0	0
734015	2018-11-22	0	0	0
734290	2018-11-22	1	2	2
735794	2018-11-22	0	0	0
1123713	2018-11-22	0	0	0
737498	2018-11-22	1	2	3
738202	2018-11-22	0	0	0
739436	2018-11-22	2	2	2
1124324	2018-11-22	0	0	0
739629	2018-11-22	0	0	0
739838	2018-11-22	1	1	1
1125085	2018-11-22	0	0	0
1125226	2018-11-22	1	3	3
1125921	2018-11-22	0	0	0
1126087	2018-11-22	2	3	3
1012184	2018-11-22	0	0	0
1152634	2018-11-22	2	2	2
1341773	2018-11-22	0	1	1
1341792	2018-11-22	1	1	1
1342377	2018-11-22	0	1	1
1342411	2018-11-22	0	0	0
1342445	2018-11-22	0	0	0
1341808	2018-11-22	0	0	0
1342191	2018-11-22	0	0	0
1211082	2018-11-22	0	0	0
1342210	2018-11-22	0	0	0
1342308	2018-11-22	0	0	0
830138	2018-11-22	0	0	0
830842	2018-11-22	0	0	0
1342544	2018-11-22	0	0	0
832112	2018-11-22	0	0	0
1342561	2018-11-22	0	0	0
1343097	2018-11-22	0	0	0
1343112	2018-11-22	0	0	0
1343146	2018-11-22	0	0	0
834350	2018-11-22	0	0	0
1343163	2018-11-22	0	0	0
1343348	2018-11-22	0	0	0
836271	2018-11-22	0	0	0
837007	2018-11-22	1	2	4
837258	2018-11-22	0	0	0
837577	2018-11-22	0	0	0
837926	2018-11-22	0	0	0
838564	2018-11-22	2	2	2
839347	2018-11-22	0	0	0
841938	2018-11-22	0	0	0
842374	2018-11-22	0	0	0
843174	2018-11-22	0	0	0
844129	2018-11-22	1	1	1
744087	2018-11-22	2	2	3
800721	2018-11-22	0	0	0
801657	2018-11-22	0	0	0
631021	2018-11-22	2	2	2
802218	2018-11-22	0	0	0
803779	2018-11-22	0	0	0
804783	2018-11-22	1	1	1
805065	2018-11-22	1	2	2
806487	2018-11-22	1	1	1
1329835	2018-11-22	0	0	0
1074718	2018-11-22	0	0	0
1330821	2018-11-22	0	0	0
1330854	2018-11-22	0	1	1
1331489	2018-11-22	1	1	1
1332040	2018-11-22	0	0	0
1332139	2018-11-22	1	1	1
1332308	2018-11-22	0	0	0
1332407	2018-11-22	0	0	0
1332425	2018-11-22	0	0	0
1332690	2018-11-22	0	0	0
1333325	2018-11-22	0	0	0
1333562	2018-11-22	0	0	0
1333912	2018-11-22	0	0	0
1334362	2018-11-22	0	0	0
933748	2018-11-22	0	0	0
1335315	2018-11-22	0	0	0
288647	2018-11-22	1	1	1
1335533	2018-11-22	0	0	0
1200261	2018-11-22	1	1	1
1336201	2018-11-22	1	1	1
354878	2018-11-22	2	2	2
1336370	2018-11-22	0	0	0
1336470	2018-11-22	1	1	1
1336701	2018-11-22	0	1	1
1336737	2018-11-22	0	0	0
1337273	2018-11-22	0	0	0
1337674	2018-11-22	0	0	0
1197553	2018-11-22	1	2	4
844444	2018-11-22	0	0	0
844612	2018-11-22	1	1	1
1344648	2018-11-22	0	1	1
844995	2018-11-22	1	1	1
1345086	2018-11-22	0	1	1
1345635	2018-11-22	0	0	0
1345986	2018-11-22	0	0	0
1346054	2018-11-22	0	0	0
832213	2018-11-22	0	1	2
1342609	2018-11-22	0	0	0
1342626	2018-11-22	1	1	1
833013	2018-11-22	0	0	0
1342996	2018-11-22	0	0	0
833283	2018-11-22	1	1	1
1284151	2018-11-22	1	1	1
834419	2018-11-22	2	2	2
834734	2018-11-22	0	0	0
835204	2018-11-22	0	0	0
1282130	2018-11-22	0	0	0
836608	2018-11-22	0	0	0
837510	2018-11-22	0	1	1
1280509	2018-11-22	0	0	0
841018	2018-11-22	0	0	0
841352	2018-11-22	0	0	0
841871	2018-11-22	1	1	1
843243	2018-11-22	0	0	0
844243	2018-11-22	1	1	1
476688	2018-11-22	1	1	2
1170073	2018-11-22	1	2	3
1325255	2018-11-22	1	1	1
1325691	2018-11-22	0	0	0
1326109	2018-11-22	0	0	0
585509	2018-11-22	0	0	0
1106855	2018-11-22	1	1	1
1188815	2018-11-22	0	0	1
941135	2018-11-22	1	1	1
938596	2018-11-22	1	1	1
1235157	2018-11-22	0	0	0
1326960	2018-11-22	0	0	0
1327009	2018-11-22	0	0	0
1327160	2018-11-22	1	1	1
1327209	2018-11-22	1	1	1
1327292	2018-11-22	0	0	0
1327577	2018-11-22	0	0	0
1327778	2018-11-22	0	0	0
762965	2018-11-22	0	0	0
891450	2018-11-22	0	1	1
1328381	2018-11-22	0	0	0
1328495	2018-11-22	0	0	0
1328614	2018-11-22	0	0	0
1329331	2018-11-22	0	0	0
1329532	2018-11-22	1	1	1
1050289	2018-11-22	0	0	0
1116219	2018-11-22	0	1	1
1342722	2018-11-22	0	0	0
1185694	2018-11-22	0	0	0
1342747	2018-11-22	0	0	0
1343090	2018-11-22	0	0	0
1186730	2018-11-22	0	0	1
1343626	2018-11-22	0	0	0
1186923	2018-11-22	0	1	1
1343860	2018-11-22	0	0	0
1187032	2018-11-22	0	1	1
1344494	2018-11-22	0	0	0
1151064	2018-11-22	0	0	0
1344730	2018-11-22	0	0	0
1344928	2018-11-22	0	0	0
1151259	2018-11-22	0	0	1
1344955	2018-11-22	0	0	0
1345221	2018-11-22	0	0	0
1153865	2018-11-22	1	1	1
1346034	2018-11-22	0	0	0
1152100	2018-11-22	0	2	2
1152200	2018-11-22	0	0	0
1152400	2018-11-22	0	0	0
1152427	2018-11-22	0	1	2
1152570	2018-11-22	0	0	0
674867	2018-11-22	0	0	0
675478	2018-11-22	0	0	0
554171	2018-11-22	0	0	0
1124299	2018-11-22	1	3	5
1216360	2018-11-22	1	1	2
1151618	2018-11-22	0	0	0
676716	2018-11-22	0	0	0
678647	2018-11-22	1	1	1
681051	2018-11-22	1	2	2
681455	2018-11-22	0	0	0
684727	2018-11-22	0	0	0
686240	2018-11-22	0	0	0
689005	2018-11-22	0	0	0
689409	2018-11-22	1	1	1
692819	2018-11-22	1	1	2
693521	2018-11-22	0	0	0
1088101	2018-11-22	1	1	3
640146	2018-11-22	1	2	2
695098	2018-11-22	0	1	1
696268	2018-11-22	0	0	0
1330772	2018-11-22	0	0	0
1331810	2018-11-22	0	0	0
1332246	2018-11-22	0	0	0
1332437	2018-11-22	0	0	0
1332614	2018-11-22	0	1	1
1332805	2018-11-22	0	0	0
1333448	2018-11-22	0	0	0
1333516	2018-11-22	0	0	0
1333682	2018-11-22	0	0	0
1117390	2018-11-22	0	0	1
1333784	2018-11-22	0	0	0
1333907	2018-11-22	0	0	0
1333948	2018-11-22	0	0	0
1334877	2018-11-22	0	0	0
1006945	2018-11-22	0	1	2
1335043	2018-11-22	0	0	0
1335113	2018-11-22	2	2	2
1335311	2018-11-22	0	0	0
1335647	2018-11-22	0	1	1
1336190	2018-11-22	0	0	0
1336356	2018-11-22	0	0	0
1336358	2018-11-22	0	0	0
1336413	2018-11-22	1	1	1
1336513	2018-11-22	0	0	0
1378874	2018-11-22	0	0	0
1337026	2018-11-22	0	0	0
1337151	2018-11-22	0	0	0
1337494	2018-11-22	0	0	0
1337524	2018-11-22	0	0	0
1183963	2018-11-22	0	0	0
1183995	2018-11-22	0	0	0
1268363	2018-11-22	1	1	1
1337992	2018-11-22	0	0	0
1184333	2018-11-22	1	2	2
1119955	2018-11-22	1	1	1
1125688	2018-11-22	1	1	1
1125888	2018-11-22	0	0	1
1151685	2018-11-22	0	0	0
1151874	2018-11-22	1	1	2
1152178	2018-11-22	0	0	0
1153035	2018-11-22	0	0	0
1154007	2018-11-22	1	2	2
1154550	2018-11-22	1	1	1
1154700	2018-11-22	0	0	0
1154707	2018-11-22	0	0	0
1154768	2018-11-22	0	0	0
1098105	2018-11-22	0	1	1
1136098	2018-11-22	0	0	1
798717	2018-11-22	1	1	1
799628	2018-11-22	0	0	0
800339	2018-11-22	0	0	0
1151715	2018-11-22	0	0	0
1152612	2018-11-22	1	2	2
1152980	2018-11-22	0	0	0
1153412	2018-11-22	1	1	2
1154091	2018-11-22	0	1	1
1154298	2018-11-22	0	0	1
1154734	2018-11-22	0	0	0
1139018	2018-11-22	0	1	1
485277	2018-11-22	1	1	2
1339804	2018-11-22	0	0	0
1340270	2018-11-22	0	0	0
1340336	2018-11-22	0	0	0
1340557	2018-11-22	0	0	0
1341006	2018-11-22	0	0	0
1098412	2018-11-22	1	1	1
1098580	2018-11-22	0	0	1
1099323	2018-11-22	1	1	1
1099398	2018-11-22	0	0	0
1099934	2018-11-22	0	0	0
1100102	2018-11-22	0	0	0
1100302	2018-11-22	1	2	2
1121140	2018-11-22	2	2	2
1122344	2018-11-22	0	0	0
1122469	2018-11-22	0	0	0
1123312	2018-11-22	0	0	0
1123673	2018-11-22	0	0	0
1123705	2018-11-22	0	0	0
1125470	2018-11-22	1	2	2
1182459	2018-11-22	0	0	0
1182466	2018-11-22	0	0	0
1182693	2018-11-22	0	1	1
1182768	2018-11-22	0	1	1
1183129	2018-11-22	0	0	0
661440	2018-11-22	0	0	0
1305865	2018-11-22	0	0	0
662376	2018-11-22	1	1	1
662912	2018-11-22	0	1	1
663269	2018-11-22	0	0	0
663280	2018-11-22	0	0	0
663605	2018-11-22	1	1	2
1383620	2018-11-22	0	0	0
666922	2018-11-22	1	2	2
666988	2018-11-22	1	2	2
667056	2018-11-22	0	0	0
668183	2018-11-22	1	1	1
672963	2018-11-22	2	2	2
824458	2018-11-22	0	0	0
1283231	2018-11-22	0	0	0
1285339	2018-11-22	0	1	1
826364	2018-11-22	0	0	0
1120353	2018-11-22	0	0	0
1120485	2018-11-22	0	0	0
1120668	2018-11-22	0	0	0
827247	2018-11-22	0	0	0
827283	2018-11-22	1	1	1
1120838	2018-11-22	0	0	0
1123325	2018-11-22	0	0	0
1124748	2018-11-22	0	0	0
1125046	2018-11-22	1	1	1
1098710	2018-11-22	0	0	0
1099161	2018-11-22	1	1	1
395416	2018-11-22	0	0	0
1341043	2018-11-22	0	0	0
1341179	2018-11-22	0	0	0
1341213	2018-11-22	0	0	0
