ID_CONTA	DT_ACORDO	QTD_CPC_10D	QTD_CPC_1M	QTD_CPC_3M	QTD_CPC_6M	QTD_CP_10D	QTD_CP_1M	QTD_CP_3M	QTD_CP_6M	QTD_ACIONAMENTO_10D	QTD_ACIONAMENTO_1M	QTD_ACIONAMENTO_3M	QTD_ACIONAMENTO_6M
620408	2019-03-22	0	0	0	0	0	1	3	7	3	8	35	82
1340494	2018-11-22	0	0	0	0	0	0	6	7	2	11	108	163
1298200	2019-03-20	0	0	0	0	0	0	0	0	2	4	26	99
1192590	2019-03-22	0	0	1	1	2	3	4	4	2	7	24	59
1200051	2018-11-22	0	0	0	0	0	0	0	0	0	2	2	2
937281	2018-11-22	0	0	0	0	0	0	0	0	0	0	17	25
853322	2018-11-22	0	0	0	0	0	0	0	0	1	1	1	1
1186341	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	11
1440067	2019-03-22	0	0	0	1	0	0	3	9	7	11	61	153
1279193	2019-06-03	0	0	0	0	0	0	0	1	15	54	95	377
1142614	2019-03-22	0	0	0	0	0	0	0	0	0	0	44	108
1326236	2018-11-22	0	0	0	0	0	0	0	0	8	9	9	9
941540	2019-06-03	0	0	0	0	0	0	0	0	0	0	20	111
1426112	2019-06-04	0	0	0	0	1	5	6	16	4	28	44	204
677593	2019-06-03	0	0	2	2	0	1	2	2	7	35	110	136
979460	2019-03-22	0	0	0	0	0	0	0	0	3	4	19	52
840130	2018-11-22	0	0	0	0	0	0	0	0	0	5	85	250
1169755	2019-06-03	0	0	0	0	0	0	0	1	0	0	5	100
1198222	2018-11-22	0	0	0	0	0	0	0	0	1	3	3	3
725453	2019-06-03	0	0	0	0	0	0	3	3	2	16	63	123
791849	2018-11-22	0	0	0	0	0	0	0	0	0	2	3	3
1296896	2018-11-22	0	0	0	0	0	0	0	0	0	5	112	192
1186545	2018-11-22	0	0	0	0	0	0	0	0	0	2	2	2
1394234	2019-06-03	0	0	0	0	0	1	5	9	1	21	86	155
338986	2019-06-03	0	0	0	0	0	0	1	2	3	25	45	66
1254674	2018-11-22	0	0	0	0	0	0	0	0	1	1	1	1
1474578	2019-06-03	0	0	0	0	0	0	2	6	2	11	41	84
1094779	2018-11-22	0	0	0	0	0	0	0	0	7	12	12	12
1106855	2019-03-22	0	0	0	0	0	0	1	3	8	13	217	1517
1296458	2019-03-20	0	0	0	0	0	0	0	7	10	33	53	264
1252710	2019-06-03	0	0	1	1	0	0	0	0	2	15	20	37
1199191	2018-11-22	0	0	0	0	0	0	0	0	0	24	24	71
1379775	2018-11-22	0	0	0	0	3	3	3	3	10	14	14	14
1393371	2019-06-03	0	0	0	0	0	0	0	0	4	6	13	16
1187305	2019-06-03	0	0	1	1	0	0	0	0	2	13	34	61
1407958	2019-06-03	1	1	1	1	0	0	1	2	2	12	38	191
1519764	2019-03-20	0	0	3	4	0	1	1	1	18	30	43	44
645018	2019-06-03	0	0	0	0	0	0	2	5	2	22	49	74
1372971	2019-06-03	0	0	0	1	0	1	1	1	1	7	20	55
558662	2019-06-03	0	0	0	1	0	1	1	3	1	7	36	94
168951	2019-06-03	0	0	0	0	0	0	1	1	1	6	18	42
1037825	2019-03-22	0	0	0	0	0	0	0	0	11	16	37	140
1433412	2019-03-20	0	0	0	0	1	1	6	6	17	41	135	158
1247139	2019-03-22	0	0	0	0	0	0	4	6	1	4	26	39
754779	2019-03-22	0	0	0	0	0	1	1	2	3	9	32	62
923942	2018-11-22	0	0	0	0	0	0	0	0	7	13	15	15
1262622	2019-03-20	0	0	0	0	0	0	0	0	0	0	2	276
1051428	2019-06-03	0	0	0	0	0	0	3	9	2	12	45	100
1281775	2019-03-20	0	0	0	0	0	0	0	0	3	8	20	176
1074127	2018-11-22	0	0	0	0	0	0	0	0	9	16	57	59
1416977	2019-03-21	0	0	0	1	0	0	0	0	3	6	35	47
1139252	2019-06-03	0	0	0	0	0	0	0	1	0	8	29	55
1036433	2019-06-03	0	0	0	0	0	0	1	1	0	0	7	7
1147518	2019-03-22	0	0	0	0	0	0	1	2	3	7	22	35
1126087	2019-06-03	0	0	0	0	0	1	2	2	0	5	11	19
1303683	2018-11-22	0	0	0	0	0	0	1	3	2	4	17	33
1285793	2018-11-22	0	0	0	0	0	0	0	0	2	2	2	2
1309412	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	12
1189192	2019-03-22	0	0	0	0	0	0	0	0	2	6	27	59
900404	2019-03-20	0	0	0	0	0	0	0	0	1	2	3	7
1205489	2019-06-03	0	0	0	0	0	0	0	2	0	0	6	53
1485909	2019-03-20	0	0	0	0	0	0	0	0	18	36	91	271
1260486	2019-06-03	0	0	0	0	0	0	0	0	2	3	10	71
555664	2019-03-22	0	0	0	1	1	1	1	1	3	9	30	151
1384639	2018-11-22	0	0	0	0	0	0	6	8	0	7	79	162
1383007	2018-11-22	0	0	0	0	0	0	0	0	9	11	16	20
1413635	2019-03-20	0	0	0	0	0	0	0	0	14	32	92	658
1227154	2018-11-22	0	0	0	0	0	0	0	0	0	23	135	311
944313	2019-03-22	0	0	0	0	0	0	0	0	1	4	24	29
1237664	2019-06-03	0	0	0	0	0	0	0	0	0	12	39	102
631078	2019-06-03	0	0	0	0	0	0	1	1	4	38	97	209
1282905	2019-06-04	0	0	1	3	0	0	0	3	0	12	36	68
755413	2019-03-22	0	1	1	1	0	0	1	2	0	5	28	41
1424223	2019-03-20	0	0	0	2	0	0	2	5	1	2	17	73
88202	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1098264	2018-11-22	0	0	0	0	0	0	0	3	6	11	71	101
1511469	2019-06-04	0	0	0	0	0	0	1	1	1	25	108	231
981482	2019-03-20	0	0	0	0	0	0	4	5	3	7	26	55
1138250	2019-06-03	0	0	0	0	0	0	0	0	2	7	24	64
1382604	2018-11-22	0	0	0	0	0	0	0	0	10	13	43	73
1381029	2018-11-22	0	0	0	0	0	0	0	0	2	7	127	252
763231	2019-04-04	0	1	2	2	0	2	2	5	0	13	14	27
1509304	2019-06-04	0	0	0	1	0	0	0	5	0	11	91	179
1085616	2018-11-22	0	0	0	0	0	0	0	0	2	2	2	2
1128577	2019-03-22	0	0	0	0	0	0	0	3	2	6	17	89
1198210	2019-06-03	0	0	0	1	0	0	1	1	0	6	24	76
886517	2019-06-03	0	0	0	0	0	0	0	1	0	10	38	86
1246870	2019-06-03	0	0	0	0	0	0	0	1	2	24	72	193
1055729	2019-06-03	0	0	1	1	0	1	2	2	1	19	67	97
1406020	2018-11-22	0	0	0	0	0	0	0	0	8	10	11	16
650420	2019-03-20	0	0	0	0	0	0	0	0	6	19	83	140
1245860	2019-06-03	0	0	0	0	0	0	0	2	4	23	78	142
1492950	2019-03-20	0	0	0	0	0	0	0	0	21	21	35	253
1257339	2018-11-22	0	0	0	0	0	0	0	0	11	14	14	14
1468060	2019-06-03	0	0	0	0	0	0	1	2	0	3	19	104
1454895	2019-06-04	0	1	2	2	1	1	3	3	4	17	54	77
1422197	2019-06-04	0	0	0	0	0	0	1	1	6	7	14	118
1000345	2019-06-03	0	0	0	0	0	0	0	1	1	24	71	102
1343940	2018-11-22	0	0	0	0	0	0	0	0	0	9	221	443
1221806	2019-03-20	0	0	0	0	0	0	2	2	2	6	24	50
1285147	2018-11-22	0	0	0	0	0	0	0	0	2	3	8	8
1318208	2019-06-04	0	0	0	0	0	0	0	4	0	4	22	126
951695	2019-06-03	0	0	0	0	0	0	0	1	1	6	27	144
1374482	2019-06-03	0	0	0	1	0	0	1	5	1	7	42	142
1364673	2019-06-03	0	0	0	2	1	4	8	11	5	37	148	200
1471390	2019-06-04	0	0	1	1	0	1	1	4	15	37	48	121
869614	2018-11-22	0	0	0	0	0	0	0	0	0	29	219	376
1183429	2019-03-22	0	0	0	0	0	0	0	1	2	3	23	43
1143727	2019-03-22	0	0	0	0	0	0	0	0	4	6	32	37
1104590	2019-03-22	0	0	0	0	0	1	1	1	3	6	23	30
1469611	2019-06-03	0	0	0	0	1	1	3	4	6	10	38	111
591331	2019-06-03	0	0	0	1	0	0	3	5	2	50	132	274
1264473	2018-11-22	0	0	0	0	0	0	0	0	0	2	2	4
1454444	2019-06-04	0	0	0	0	0	2	3	3	3	15	88	135
1193507	2019-06-03	0	0	0	0	0	1	2	3	0	47	118	240
1171384	2019-03-20	0	0	0	0	0	0	0	0	1	1	1	8
807182	2018-11-22	0	0	0	0	0	0	0	0	10	30	125	128
1269357	2018-11-22	0	0	0	0	0	0	0	0	2	3	3	121
828173	2018-11-22	0	0	0	0	0	0	0	0	0	0	23	28
1011566	2018-11-22	0	0	0	0	0	0	0	0	2	3	3	10
892533	2019-03-20	0	0	0	0	0	0	0	0	2	7	25	86
1023159	2019-03-21	0	0	0	0	0	0	0	1	3	8	45	103
1311292	2018-11-22	0	0	0	0	0	0	4	4	0	8	66	70
1165161	2019-06-03	0	0	0	1	0	0	1	1	0	8	30	59
993774	2019-03-22	0	0	0	0	0	0	0	0	2	8	24	32
1497882	2019-06-04	0	0	0	0	0	0	2	2	1	9	41	157
986893	2018-11-22	0	0	0	0	0	0	0	0	3	7	41	67
160360	2019-03-20	0	0	0	0	0	1	1	1	0	10	39	169
1085798	2018-11-22	0	0	0	0	0	0	0	0	2	3	3	3
1379075	2018-11-22	0	0	0	0	0	0	0	0	0	5	155	324
1322274	2019-03-20	0	0	0	0	0	2	4	5	14	33	82	131
1308751	2018-11-22	0	0	0	0	0	0	0	0	9	20	20	20
841147	2019-03-22	0	0	0	0	0	0	0	0	3	9	33	35
1285463	2019-03-20	0	0	0	0	0	1	1	1	8	23	81	122
1472110	2019-03-21	0	0	0	2	0	0	0	0	13	20	87	232
885478	2019-03-22	0	0	1	4	1	1	1	15	2	10	26	185
1368979	2019-06-04	0	0	1	1	0	0	0	0	2	12	46	61
414916	2019-03-22	0	0	0	0	0	0	0	7	9	21	51	192
1493257	2019-06-04	0	0	0	0	0	1	3	3	4	31	168	241
1386546	2019-03-20	0	0	0	2	1	1	2	8	9	21	83	142
1168598	2019-06-03	0	0	0	0	0	0	0	0	0	10	39	65
833404	2019-03-20	0	0	0	0	0	0	0	0	3	7	24	51
469566	2018-11-22	0	0	0	0	0	0	0	0	2	5	11	31
1152707	2019-06-03	0	0	0	0	0	0	0	0	0	0	3	9
933830	2018-11-22	0	0	0	0	0	0	0	0	9	25	25	25
487699	2018-11-22	0	0	0	0	0	0	0	0	2	2	2	2
858864	2019-06-03	0	0	0	0	0	0	1	1	0	34	81	107
1220240	2019-06-03	0	0	0	0	0	0	1	1	0	29	62	80
1128760	2019-06-03	0	0	0	0	0	2	3	3	3	22	42	114
872529	2019-03-22	0	0	1	1	0	0	0	2	1	4	47	59
1459943	2019-03-20	0	0	1	1	1	1	1	1	9	25	55	75
794113	2019-06-03	0	0	0	0	0	0	1	1	1	5	17	26
1395909	2019-03-20	0	0	0	0	0	1	7	12	9	26	65	227
1494886	2019-03-20	0	0	0	0	1	1	1	1	6	25	123	157
1090642	2019-03-21	0	0	0	0	0	0	0	0	13	23	77	77
1151719	2018-11-22	0	0	0	0	0	0	0	6	0	2	114	431
686493	2019-06-03	0	0	1	1	0	0	0	1	0	12	44	112
328157	2019-03-22	0	0	0	0	0	0	0	0	2	4	28	36
1086185	2019-06-03	0	0	1	1	0	0	0	0	2	15	32	52
1177704	2019-03-22	0	0	0	0	0	0	0	0	2	7	30	68
1392481	2019-06-04	0	1	1	1	0	0	0	1	2	10	43	162
1193452	2019-06-03	0	0	0	0	0	1	3	3	0	16	26	55
400691	2019-06-03	0	0	0	0	0	0	0	1	6	23	39	55
1478202	2019-06-03	0	0	0	0	0	0	2	6	0	7	31	144
779071	2019-03-21	0	0	0	1	0	0	0	0	0	24	39	44
640332	2019-03-22	0	0	0	1	1	1	5	5	4	7	29	108
1450364	2019-03-20	0	0	0	1	0	0	0	0	22	47	105	172
1120180	2019-03-22	0	0	0	0	0	0	0	0	1	5	21	32
755886	2018-11-22	0	0	0	0	0	0	0	0	1	2	2	5
1336326	2018-11-22	0	0	0	0	0	0	0	1	2	4	4	14
1004340	2019-06-03	0	0	0	0	0	0	0	0	2	8	37	103
1384080	2018-11-22	0	0	0	0	0	0	0	0	8	10	10	10
781264	2019-06-03	0	1	2	2	0	0	1	1	4	42	96	183
872552	2019-03-21	0	0	0	0	0	0	0	0	1	6	35	41
1419017	2019-03-20	0	0	0	2	0	0	0	1	0	15	58	137
1229406	2019-06-03	0	0	0	0	0	0	1	1	1	7	25	42
317613	2019-06-03	0	0	0	0	0	0	0	0	1	10	84	224
1230757	2019-06-03	0	0	0	0	0	0	0	0	1	13	43	62
1025188	2019-06-03	0	0	0	0	0	0	2	2	0	23	37	79
662673	2019-06-03	0	0	0	1	0	3	5	11	4	39	92	178
1076456	2018-11-22	0	0	0	0	0	0	0	0	0	0	13	34
298711	2019-03-22	0	0	0	0	0	0	0	0	1	2	8	36
762853	2019-06-03	0	0	1	1	0	0	1	2	0	10	26	59
687128	2019-03-22	0	0	0	0	0	0	0	0	4	6	61	120
1346004	2018-11-22	0	0	0	0	0	0	0	0	0	0	6	192
1194309	2019-06-04	0	0	0	0	0	2	2	3	0	15	67	92
1116423	2019-03-20	0	0	0	0	0	0	0	0	0	0	0	0
386439	2019-03-20	0	0	0	0	0	0	0	0	0	0	0	0
767568	2019-06-03	0	0	0	0	1	1	1	2	6	19	33	43
1039964	2019-06-03	0	0	0	0	0	0	0	0	1	5	35	166
771568	2019-03-22	0	0	0	0	0	0	0	0	2	5	31	40
1267152	2019-06-03	0	0	0	0	0	0	1	1	2	8	62	159
1421585	2019-03-20	0	0	0	0	0	0	0	0	1	4	10	87
1232753	2019-06-03	0	0	0	0	0	0	4	7	32	111	346	527
397157	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1389107	2019-03-20	0	0	0	0	0	0	0	0	20	20	80	437
1367713	2019-06-03	0	0	0	0	0	0	0	0	7	39	97	207
1221920	2018-11-22	0	0	0	0	0	0	0	2	0	12	115	186
636205	2019-03-20	0	0	0	0	0	0	0	1	2	6	27	56
823657	2019-03-20	0	0	0	0	0	0	1	1	2	7	33	47
1512385	2019-06-04	0	0	1	1	0	0	1	2	2	34	91	165
1433090	2019-06-04	0	0	0	4	0	1	3	8	12	52	68	160
1435717	2019-06-04	0	0	0	0	0	0	0	0	4	11	56	128
1297158	2019-03-22	0	0	0	0	0	0	0	0	3	7	32	63
1146203	2018-11-22	0	0	0	0	0	0	0	0	0	4	95	211
1384958	2019-06-03	0	0	1	1	1	1	1	2	7	13	26	115
996286	2019-06-03	0	0	0	0	0	1	1	1	2	15	29	29
110329	2019-06-03	0	0	0	0	0	0	2	2	0	6	8	8
881931	2019-06-03	0	0	0	0	0	0	0	0	0	30	86	120
1111404	2019-06-03	0	0	0	0	0	0	0	0	6	21	56	83
1365584	2019-03-20	0	0	0	0	0	0	0	0	9	53	116	118
603245	2019-06-03	0	0	0	0	0	0	1	1	1	6	26	38
1144850	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	0
1524754	2019-06-04	0	0	0	0	0	0	0	1	6	27	108	183
738202	2019-06-03	0	0	0	0	0	0	1	1	1	18	41	64
1344655	2019-06-03	0	0	0	1	0	0	1	4	0	6	24	144
1448596	2019-06-04	0	0	0	0	0	1	1	1	2	20	56	168
1529125	2019-06-04	0	0	0	0	0	2	5	12	1	17	50	165
813852	2019-03-22	0	0	0	0	0	0	0	0	3	3	3	5
1115324	2019-03-20	0	0	0	0	0	0	0	0	4	7	30	70
1115512	2019-06-03	0	0	0	0	0	0	0	0	0	0	229	398
1440686	2019-03-22	0	0	0	0	0	0	1	2	4	8	75	140
1179571	2019-06-03	0	0	0	0	0	0	1	1	0	20	42	59
670465	2019-06-03	0	0	0	0	0	0	0	0	4	39	71	101
1339427	2019-06-04	0	1	1	1	0	1	2	2	0	6	20	42
1340065	2018-11-22	0	0	0	0	0	0	0	0	1	5	88	102
1214929	2019-03-21	0	0	0	0	0	0	0	0	3	8	23	33
1187219	2019-06-03	0	0	0	0	0	0	5	6	1	15	59	152
811702	2019-03-20	0	0	0	0	0	0	0	0	3	5	29	79
1293250	2018-11-22	0	0	0	0	0	0	0	0	7	16	16	16
1505901	2019-06-04	0	0	0	0	0	1	2	5	1	20	77	207
1321408	2018-11-22	0	0	0	0	0	0	1	5	7	41	136	166
1207849	2019-06-03	0	0	0	1	0	0	0	0	4	20	53	146
1289967	2018-11-22	0	0	5	6	0	1	5	5	10	24	120	127
1200679	2019-06-03	0	0	0	0	0	1	3	6	5	27	61	243
1154700	2019-03-20	0	0	0	0	0	0	0	0	2	7	21	165
1115804	2018-11-22	0	0	0	1	0	0	0	6	1	5	89	360
1287618	2019-06-04	0	0	0	0	0	0	1	1	2	27	38	38
1128074	2018-11-22	0	0	0	0	0	0	0	0	0	5	89	265
1203697	2018-11-22	0	0	0	0	0	0	4	7	0	28	243	358
1318664	2019-06-04	0	0	0	0	0	0	0	0	0	23	90	159
1115363	2019-06-03	0	0	0	1	0	0	1	1	4	20	64	107
1129767	2019-03-20	0	0	0	0	0	0	0	0	3	9	16	26
1240834	2019-03-20	0	0	1	8	0	0	4	5	5	14	35	67
1241800	2018-11-22	0	0	1	5	0	0	0	2	0	5	230	400
1285824	2018-11-22	0	0	0	0	0	0	0	0	0	0	6	6
1399900	2018-11-22	0	0	0	0	0	0	0	0	0	4	141	229
1271051	2019-06-03	0	0	0	0	0	1	5	9	19	111	345	474
927821	2019-06-03	0	0	1	2	0	0	2	2	1	10	61	207
1097414	2019-03-20	0	0	0	0	0	0	0	0	0	0	4	11
75769	2019-03-22	0	0	0	0	0	0	1	2	2	5	27	55
1343099	2019-03-20	0	0	0	0	0	0	0	0	0	0	0	2
1052922	2019-06-03	0	0	0	0	0	0	0	0	0	18	67	136
1404426	2018-11-22	0	0	0	0	0	0	0	0	7	17	17	17
1375823	2019-06-04	0	0	0	0	0	0	0	0	6	15	38	54
1102859	2019-03-22	0	0	0	0	0	0	2	2	1	3	78	246
1175689	2019-03-22	0	0	0	0	0	0	0	0	11	11	15	28
1280560	2019-03-22	0	0	0	0	0	0	0	0	3	6	45	50
426382	2019-06-03	0	0	0	0	0	0	0	0	3	23	79	105
991358	2019-06-03	0	0	1	3	0	0	0	0	7	43	64	150
553731	2019-06-03	0	0	0	0	1	1	3	5	17	48	74	87
1398079	2019-06-04	0	0	0	1	0	1	2	4	0	5	30	103
180672	2019-06-03	0	0	0	0	0	0	0	0	0	8	26	42
1332229	2019-03-20	0	0	0	0	0	0	0	0	1	6	20	76
1443932	2019-06-04	0	0	0	1	0	0	3	11	2	10	46	156
1384671	2019-06-03	0	0	0	0	0	0	0	1	16	16	104	127
380990	2019-03-22	1	1	4	6	0	0	5	8	7	36	96	121
1303837	2019-06-04	0	0	0	0	0	0	1	1	1	6	20	53
1195292	2019-06-03	0	0	0	0	0	0	0	0	1	8	30	67
1352254	2019-06-04	0	0	1	1	0	0	0	0	2	6	22	46
719374	2019-06-03	0	0	0	1	0	0	0	0	3	23	73	106
1234604	2019-06-03	0	0	0	0	0	0	0	1	2	7	57	90
700295	2019-03-22	0	0	0	0	0	0	0	0	2	5	16	79
1482733	2019-06-03	0	0	0	0	0	4	5	7	13	28	50	218
1434475	2019-03-20	0	0	1	1	0	0	1	1	2	5	62	172
1244126	2018-11-22	0	0	0	0	0	0	0	0	7	17	17	17
1498268	2019-06-04	0	0	0	0	0	1	2	2	6	49	120	254
1117339	2019-06-03	0	0	0	0	0	0	0	0	0	18	67	95
1193994	2018-11-22	0	0	0	0	0	0	0	0	11	13	13	67
569613	2019-06-03	0	0	0	0	0	2	3	4	1	13	32	51
1061471	2019-06-03	0	0	0	0	0	1	3	3	2	18	35	43
662255	2019-06-03	0	0	0	0	0	0	1	1	0	37	57	87
818066	2019-03-20	0	0	0	0	0	0	0	0	1	3	8	151
914063	2018-11-22	0	0	0	0	0	0	0	0	6	11	11	11
1325380	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	0
1425070	2019-06-04	0	0	0	1	1	1	2	4	3	25	81	183
1277692	2019-06-03	0	0	0	0	0	0	0	0	3	26	76	147
714963	2018-11-22	0	0	0	0	0	0	0	0	9	17	17	17
712110	2019-06-03	0	0	0	1	0	0	0	0	3	15	54	144
1150692	2019-03-20	0	0	0	0	0	0	0	0	15	38	159	712
1179499	2019-03-22	0	0	0	0	0	0	1	1	4	8	123	193
970733	2019-06-03	0	0	0	0	0	0	1	1	2	14	45	128
1268622	2019-06-03	0	0	0	0	0	0	2	2	0	16	31	53
1286621	2019-06-04	0	0	0	0	0	0	1	1	6	16	51	123
1469916	2019-03-20	0	0	2	2	1	1	1	3	7	12	57	132
1330411	2019-06-04	0	0	2	2	0	0	1	2	1	6	28	44
1289152	2019-06-04	0	0	0	0	0	0	0	1	1	8	37	102
1052247	2019-03-22	0	0	0	0	0	0	0	0	2	7	24	141
1166842	2019-06-03	0	0	0	0	0	0	0	0	1	8	27	57
1267740	2018-11-22	0	0	0	0	0	0	0	0	7	14	56	146
1114534	2019-06-03	0	0	1	1	0	2	3	3	0	18	45	79
1147946	2019-06-03	0	0	0	0	0	0	0	0	2	16	67	100
1361077	2019-06-03	0	0	0	0	0	0	1	1	8	26	54	249
1215132	2019-03-20	0	0	0	0	0	0	0	2	1	6	19	39
1477675	2018-11-22	0	0	0	0	0	0	0	2	0	0	16	134
1382132	2019-06-04	0	0	0	1	0	0	1	3	9	12	202	356
703617	2019-06-03	0	0	0	0	0	0	1	1	1	17	57	89
1259215	2018-11-22	0	0	0	0	0	0	0	0	1	2	41	75
1180702	2018-11-22	0	0	0	0	0	0	2	4	1	4	49	138
762645	2019-03-20	0	0	0	0	0	0	1	1	3	9	25	106
1280418	2019-03-20	0	1	2	2	0	0	1	2	2	8	30	54
1120171	2019-03-22	0	0	0	1	0	0	0	2	3	9	14	67
1153740	2018-11-22	0	0	0	0	0	0	0	0	1	3	47	53
824080	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	2
700115	2018-11-22	0	0	0	0	0	0	0	0	0	13	132	305
1311486	2019-06-03	0	0	0	0	0	0	1	1	0	9	38	138
1220527	2018-11-22	0	0	0	0	0	0	2	2	11	11	69	74
797149	2019-06-03	0	0	0	0	0	0	0	0	1	8	79	117
740514	2019-03-22	0	0	0	0	0	0	0	0	2	10	39	65
1487356	2019-03-21	0	0	0	0	2	2	2	2	4	8	63	114
815726	2019-06-03	0	0	0	0	0	0	0	0	0	0	24	69
1436840	2019-06-04	0	0	0	1	0	2	3	4	1	9	27	62
665835	2019-06-03	0	0	0	0	0	0	0	0	10	46	161	202
1061495	2018-11-22	0	0	0	0	0	0	0	2	2	2	263	387
1556659	2019-06-04	0	0	0	1	0	0	6	7	1	7	47	165
1319987	2018-11-22	0	0	0	0	0	0	0	0	0	18	77	86
970159	2019-06-03	0	0	0	0	0	0	2	2	1	7	27	56
1477093	2019-03-20	0	0	0	0	0	0	0	0	22	22	73	275
1395391	2018-11-22	0	0	0	0	0	0	1	1	9	10	13	13
1445521	2019-06-04	0	0	0	0	0	0	2	3	2	18	56	109
1256508	2019-06-03	0	0	0	0	0	0	0	0	1	6	21	49
1295612	2019-06-04	0	0	0	0	0	0	1	1	2	10	32	64
1396919	2019-03-20	0	0	2	2	0	0	3	5	2	5	38	81
1318567	2019-06-04	0	0	0	0	0	0	0	1	8	28	164	303
1260450	2019-06-03	0	0	0	0	0	0	1	1	0	12	50	145
1126199	2019-06-03	0	0	0	1	0	2	4	5	0	15	51	87
1161147	2019-06-03	0	0	0	0	0	0	0	0	2	23	106	125
1246565	2019-03-22	0	0	0	0	0	0	0	0	0	14	20	39
1201306	2018-11-22	0	0	0	1	0	0	0	2	6	16	36	116
626715	2019-03-22	0	0	0	0	0	0	0	0	2	6	18	27
1309523	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	2
1265440	2019-06-03	0	0	0	0	0	0	0	1	0	5	21	74
902234	2019-06-03	0	0	0	0	0	0	1	1	1	6	29	49
1245671	2018-11-22	0	0	0	0	0	0	0	0	6	13	15	16
1304734	2018-11-22	0	0	0	0	0	0	0	0	11	14	14	14
867009	2019-03-20	0	0	0	0	0	0	0	2	1	1	7	59
1188362	2019-03-21	0	0	0	0	0	0	0	2	4	9	34	58
740881	2019-06-03	0	0	0	0	0	0	0	3	0	0	12	52
984094	2019-06-03	0	0	0	0	0	0	1	2	2	8	24	31
563906	2019-03-22	0	0	0	0	0	0	0	2	2	9	17	85
965511	2019-06-03	0	0	0	0	0	0	0	0	2	3	34	162
1189990	2018-11-22	0	0	0	0	0	0	0	0	5	12	25	25
1091696	2018-11-22	0	0	0	0	0	0	1	1	1	1	15	20
1097704	2018-11-22	0	0	0	0	0	0	0	0	8	24	79	86
1329619	2019-03-21	0	0	0	0	0	0	0	1	2	8	20	36
809856	2019-03-22	0	0	0	1	0	0	0	5	3	5	24	56
1260100	2019-06-03	0	0	0	0	0	0	1	2	4	40	110	170
1365195	2019-03-20	0	0	1	3	0	0	0	0	0	0	31	47
927645	2019-03-20	0	0	0	0	0	0	0	0	2	5	33	43
1299348	2019-06-04	0	0	0	0	0	0	0	0	1	12	45	117
1578356	2019-06-04	0	0	0	1	0	3	3	7	22	74	102	239
822223	2018-11-22	0	0	0	0	0	0	0	0	2	5	5	5
1371069	2018-11-22	0	0	0	4	0	0	4	8	2	3	41	97
1438146	2019-03-22	0	0	0	0	0	0	0	2	6	6	62	721
525130	2019-03-20	0	0	0	0	0	1	2	6	2	6	16	46
1332392	2019-06-04	0	1	1	1	0	0	1	1	0	27	63	200
723883	2019-06-03	0	0	0	0	0	0	1	1	3	24	153	256
1415414	2019-06-03	0	0	0	0	0	0	0	5	2	9	32	51
1137070	2019-06-03	0	0	0	0	0	0	1	1	1	5	26	50
1506904	2019-06-04	0	0	0	0	0	0	0	1	14	49	77	133
1182657	2019-06-04	0	0	0	0	0	0	1	2	0	12	25	45
1196084	2019-06-03	0	0	0	0	0	0	1	1	1	4	21	71
1464255	2019-06-04	0	0	0	0	0	0	0	0	0	8	38	106
1177249	2019-06-03	0	0	0	0	0	0	0	2	4	31	113	139
754580	2018-11-22	0	0	0	2	0	0	5	9	1	4	63	114
1220481	2018-11-22	0	0	0	0	0	0	0	0	7	15	15	15
1315737	2018-11-22	0	0	0	0	0	0	0	0	9	34	95	105
766411	2019-04-04	0	0	0	0	0	0	0	0	0	0	0	0
1107230	2018-11-22	0	0	0	0	0	0	11	18	1	1	51	86
417307	2018-11-22	0	0	0	0	0	0	0	0	0	0	12	16
970291	2019-03-20	0	0	0	0	0	0	0	0	0	0	0	0
1242423	2019-03-22	0	0	0	0	0	0	0	0	4	8	27	69
1444384	2018-11-22	0	0	0	0	0	0	0	4	1	2	42	106
837005	2019-06-03	0	0	0	0	0	0	1	1	0	8	20	50
940966	2019-03-22	0	0	0	0	0	0	0	0	2	8	20	29
1118133	2019-06-03	0	0	0	0	0	0	0	0	2	18	54	139
1145359	2018-11-22	0	0	0	2	0	0	0	3	6	17	95	244
881831	2019-06-03	0	0	0	0	0	0	0	2	2	13	44	162
1086256	2018-11-22	0	0	0	0	0	0	1	1	6	21	97	146
1065210	2019-06-03	0	0	0	0	0	1	1	1	1	12	63	140
1147324	2019-03-20	0	0	0	0	0	0	0	0	2	6	31	39
1201924	2018-11-22	0	0	0	0	0	0	0	1	0	1	1	52
973987	2019-03-22	0	0	0	0	0	1	1	1	13	37	127	135
914722	2018-11-22	0	0	0	0	0	0	0	1	0	0	0	154
1290290	2019-03-20	0	0	0	0	0	0	0	0	2	6	27	53
1116686	2019-03-22	0	0	0	0	0	0	0	0	2	8	32	115
1031089	2019-03-22	0	0	0	0	0	0	0	0	3	8	28	42
1385186	2018-11-22	0	0	0	0	0	0	0	0	0	3	5	5
